000050	1322313.7500
000100	613227.2500
000150	289926.0312
000200	152715.2031
000250	113359.8984
000300	103084.3125
000350	98715.8750
000400	95930.0469
000450	93630.0938
000500	91720.7812
000550	90367.6719
000600	89311.8750
000650	88213.9844
000700	87205.4922
000750	86129.8984
000800	84290.7500
000850	82010.8203
000900	78717.3984
000950	76144.3984
001000	74496.4844
001050	73434.7891
001100	72443.1406
001150	71834.7031
001200	71266.2891
001250	70845.4297
001300	70430.3438
001350	69878.9297
001400	69596.7031
001450	69357.0781
001500	69193.5234
001550	68968.1406
001600	68780.0547
001650	68534.7656
001700	68400.7266
001750	68260.2500
001800	68232.0391
001850	68120.8672
001900	67965.4141
001950	67901.2266
002000	67891.6094
002050	67787.3281
002100	67761.7109
002150	67701.5469
002200	67517.3750
002250	67617.4141
002300	67521.2188
002350	67457.0078
002400	67476.5859
002450	67427.5703
002500	67430.6797
