5010	-632.7236289978027
5020	-629.1409530639648
5030	-631.0682334899902
5040	-632.0425491333008
5050	-631.2570724487305
5060	-633.6965179443359
5070	-635.3978118896484
5080	-635.8765411376953
5090	-632.9975433349609
5100	-637.1008148193359
5110	-637.7927169799805
5120	-637.2945327758789
5130	-636.600170135498
5140	-638.4549522399902
5150	-641.1843376159668
5160	-638.823112487793
5170	-637.579460144043
5180	-641.4841232299805
5190	-640.5484619140625
5200	-641.6792678833008
5210	-642.2995986938477
5220	-646.0183868408203
5230	-644.7277946472168
5240	-643.6110382080078
5250	-644.0127410888672
5260	-644.8692932128906
5270	-645.7158126831055
5280	-645.7041320800781
5290	-646.4541015625
5300	-646.6178665161133
5310	-646.2949371337891
5320	-647.9546661376953
5330	-648.3482284545898
5340	-648.2605285644531
5350	-648.8420715332031
5360	-649.7362861633301
5370	-649.8455085754395
5380	-647.4636116027832
5390	-648.888427734375
5400	-648.6937103271484
5410	-649.1734008789062
5420	-649.3338165283203
5430	-650.7682189941406
5440	-652.2132034301758
5450	-651.4165458679199
5460	-652.0545654296875
5470	-653.0176315307617
5480	-652.7994842529297
5490	-653.3383865356445
5500	-653.6053428649902
5510	-654.9434700012207
5520	-654.5488052368164
5530	-655.568977355957
5540	-654.6566925048828
5550	-655.1122512817383
5560	-656.6807861328125
5570	-658.4322052001953
5580	-658.6214599609375
5590	-659.4611778259277
5600	-662.6215286254883
5610	-662.8113784790039
5620	-665.388313293457
5630	-666.032844543457
5640	-665.2140121459961
5650	-663.8017578125
5660	-666.428882598877
5670	-667.1139221191406
5680	-667.8198013305664
5690	-666.7405471801758
5700	-668.2512054443359
5710	-668.39990234375
5720	-669.3757171630859
5730	-669.7049560546875
5740	-669.0743789672852
5750	-668.217155456543
5760	-668.4323043823242
5770	-669.8267135620117
5780	-669.4506645202637
5790	-670.3649978637695
5800	-671.4735412597656
5810	-671.5028839111328
5820	-671.7737121582031
5830	-672.6877288818359
5840	-673.2766189575195
5850	-673.5915145874023
5860	-674.2746276855469
5870	-675.3821105957031
5880	-675.4187469482422
5890	-675.7021293640137
5900	-676.3671875
5910	-675.7998886108398
5920	-676.2128295898438
5930	-677.8206558227539
5940	-678.1712837219238
5950	-679.0004348754883
5960	-679.6703262329102
5970	-680.4029159545898
5980	-681.1109848022461
5990	-680.8395156860352
6000	-681.1545257568359
6010	-681.6032257080078
6020	-682.7999420166016
6030	-683.2415924072266
6040	-682.7067718505859
6050	-682.9282073974609
6060	-683.8215408325195
6070	-684.3537139892578
6080	-683.6952667236328
6090	-683.7057266235352
6100	-684.8092803955078
6110	-686.3552780151367
6120	-687.111572265625
6130	-687.7373962402344
6140	-687.1944580078125
6150	-687.8414611816406
6160	-688.3243637084961
6170	-688.9484634399414
6180	-689.9030532836914
6190	-690.5936508178711
6200	-691.0678024291992
6210	-691.6382904052734
6220	-692.3095436096191
6230	-693.2129669189453
6240	-693.3814468383789
6250	-693.462043762207
6260	-694.9624786376953
6270	-696.4188003540039
6280	-697.0277557373047
6290	-696.7776947021484
6300	-696.3173599243164
6310	-697.9263076782227
6320	-698.4914016723633
6330	-698.2973098754883
6340	-698.1352691650391
6350	-698.2707595825195
6360	-698.6604690551758
6370	-699.0357055664062
6380	-699.9716110229492
6390	-700.7951126098633
6400	-701.1385498046875
6410	-701.2630615234375
6420	-700.5836639404297
6430	-700.9902877807617
6440	-701.8833312988281
6450	-701.3020553588867
6460	-703.3640060424805
6470	-703.3120155334473
6480	-703.2381286621094
6490	-702.7945022583008
6500	-703.0861968994141
6510	-704.1597518920898
6520	-705.5338439941406
6530	-706.4340209960938
6540	-706.7952117919922
6550	-707.3932952880859
6560	-707.7280807495117
6570	-709.6637420654297
6580	-710.3466262817383
6590	-710.0123519897461
6600	-711.3485107421875
6610	-711.5163421630859
6620	-711.340446472168
6630	-710.987663269043
6640	-711.6217269897461
6650	-712.0947418212891
6660	-713.104736328125
6670	-713.4809036254883
6680	-713.5575866699219
6690	-713.2913513183594
6700	-714.4238357543945
6710	-714.8983993530273
6720	-715.1614303588867
6730	-716.0112152099609
6740	-716.8615646362305
6750	-717.2990798950195
6760	-717.3794250488281
6770	-718.6925888061523
6780	-719.0794830322266
6790	-720.661018371582
6800	-719.3231430053711
6810	-721.6477851867676
6820	-722.198356628418
6830	-722.7062149047852
6840	-724.7239227294922
6850	-723.9927444458008
6860	-724.1814270019531
6870	-726.0156326293945
6880	-726.8071746826172
6890	-726.7063751220703
6900	-726.7711563110352
6910	-727.0937576293945
6920	-728.1824035644531
6930	-729.2454071044922
6940	-728.9015045166016
6950	-729.5901870727539
6960	-729.4525146484375
6970	-729.0537872314453
6980	-730.1255111694336
6990	-730.010986328125
7000	-730.2652740478516
7010	-731.0204162597656
7020	-730.4446105957031
7030	-731.1235122680664
7040	-732.6544952392578
7050	-733.4784622192383
7060	-734.2869567871094
7070	-735.1763229370117
7080	-733.9729461669922
7090	-734.7213973999023
7100	-735.971076965332
7110	-736.4867095947266
7120	-736.8502883911133
7130	-736.9666366577148
7140	-737.9384002685547
7150	-737.4853134155273
7160	-738.9696044921875
7170	-739.9509963989258
7180	-740.6524505615234
7190	-741.0691680908203
7200	-741.7439575195312
7210	-742.2640991210938
7220	-742.8689270019531
7230	-743.6138458251953
7240	-744.1415176391602
7250	-744.9097290039062
7260	-744.80810546875
7270	-745.1297149658203
7280	-746.0885467529297
7290	-746.4395599365234
7300	-747.3995208740234
7310	-747.6425704956055
7320	-748.0983963012695
7330	-749.4553451538086
7340	-749.7339172363281
7350	-750.355598449707
7360	-750.9256362915039
7370	-750.8117370605469
7380	-751.1251831054688
7390	-752.1004333496094
7400	-752.3221740722656
7410	-752.4682464599609
7420	-752.1813735961914
7430	-751.3418807983398
7440	-752.3603286743164
7450	-752.6111679077148
7460	-753.3878631591797
7470	-753.7457580566406
7480	-754.2800979614258
7490	-754.9418869018555
7500	-753.4507827758789
7510	-755.1667938232422
7520	-756.9443969726562
7530	-757.4731826782227
7540	-757.4133071899414
7550	-757.5576553344727
7560	-757.7487030029297
7570	-757.7851104736328
7580	-758.0105438232422
7590	-758.3510055541992
7600	-759.177734375
7610	-758.9735336303711
7620	-759.7312850952148
7630	-760.3178405761719
7640	-760.8246841430664
7650	-761.2576370239258
7660	-761.5630493164062
7670	-761.8661499023438
7680	-762.247932434082
7690	-763.0312042236328
7700	-763.3694686889648
7710	-764.1857681274414
7720	-764.8249740600586
7730	-765.3853378295898
7740	-766.1327438354492
7750	-766.6288681030273
7760	-767.2595672607422
7770	-768.0082244873047
7780	-767.3447647094727
7790	-768.487434387207
7800	-768.8238754272461
7810	-769.5728302001953
7820	-770.2629547119141
7830	-770.2369537353516
7840	-770.7080154418945
7850	-771.0010757446289
7860	-771.9637680053711
7870	-773.1062469482422
7880	-774.9867630004883
7890	-775.3463897705078
7900	-777.1176223754883
7910	-777.1076736450195
7920	-777.8199310302734
7930	-777.8598556518555
7940	-779.5860061645508
7950	-778.7564468383789
7960	-780.1285934448242
7970	-781.4368515014648
7980	-782.1739349365234
7990	-782.9679565429688
8000	-783.5065841674805
8010	-784.489616394043
8020	-784.9486541748047
8030	-785.4738616943359
8040	-786.0167694091797
8050	-786.1154937744141
8060	-787.0167694091797
8070	-786.7049331665039
8080	-787.6946868896484
8090	-788.6668014526367
8100	-788.5520553588867
8110	-788.9779357910156
8120	-787.7672500610352
8130	-788.1044998168945
8140	-788.5620193481445
8150	-789.8637466430664
8160	-793.2160034179688
8170	-793.3979644775391
8180	-793.4481735229492
8190	-793.7310028076172
8200	-793.9354095458984
8210	-795.3764801025391
8220	-795.5504608154297
8230	-793.1789245605469
8240	-795.5049285888672
8250	-795.7994232177734
8260	-796.2325134277344
8270	-796.2749938964844
8280	-797.1061935424805
8290	-797.6338577270508
8300	-797.5354614257812
8310	-798.2702789306641
8320	-798.4485626220703
8330	-799.5362548828125
8340	-800.1443862915039
8350	-800.4534759521484
8360	-801.0277557373047
8370	-802.4003677368164
8380	-803.5675735473633
8390	-803.3856048583984
8400	-803.4583129882812
8410	-804.3571853637695
8420	-805.6127777099609
8430	-806.0183868408203
8440	-806.490966796875
8450	-806.5830688476562
8460	-806.9281768798828
8470	-807.6428298950195
8480	-807.8004531860352
8490	-808.6399917602539
8500	-808.7330627441406
8510	-808.6233749389648
8520	-809.2762985229492
8530	-809.3259429931641
8540	-809.0111465454102
8550	-810.0853271484375
8560	-809.9664611816406
8570	-808.2380599975586
8580	-809.5486221313477
8590	-809.5685577392578
8600	-809.7346878051758
8610	-809.9089431762695
8620	-810.2427749633789
8630	-810.7654876708984
8640	-810.6669158935547
8650	-811.6270446777344
8660	-811.6843566894531
8670	-811.8494415283203
8680	-812.1712951660156
8690	-813.0803146362305
8700	-813.2434844970703
8710	-814.1420516967773
8720	-814.7097396850586
8730	-815.1256408691406
8740	-814.946174621582
8750	-815.1881408691406
8760	-815.7579498291016
